wlo,whi,flux
# keV,keV,phot/cm^2/s/bin
   1.74091,    1.74105,   1.2012e-11
   1.74105,    1.74119,   1.2011e-11
   1.74119,    1.74133,   1.2011e-11
   1.74133,    1.74147,   1.2010e-11
   1.74147,    1.74161,   1.2010e-11
   1.74161,    1.74175,   1.2009e-11
   1.74175,    1.74189,   1.2009e-11
   1.74189,    1.74204,   1.2008e-11
   1.74204,    1.74218,   1.2008e-11
   1.74218,    1.74232,   1.2010e-11
   1.74232,    1.74246,   1.2018e-11
   1.74246,    1.74260,   1.2027e-11
   1.74260,    1.74274,   1.2028e-11
   1.74274,    1.74288,   1.2021e-11
   1.74288,    1.74302,   1.2015e-11
   1.74302,    1.74316,   1.2013e-11
   1.74316,    1.74330,   1.2012e-11
   1.74330,    1.74344,   1.2010e-11
   1.74344,    1.74358,   1.2008e-11
   1.74358,    1.74372,   1.2007e-11
   1.74372,    1.74386,   1.2005e-11
   1.74386,    1.74400,   1.2003e-11
   1.74400,    1.74414,   1.2001e-11
   1.74414,    1.74428,   1.2000e-11
   1.74428,    1.74442,   1.2000e-11
   1.74442,    1.74456,   1.2001e-11
   1.74456,    1.74470,   1.2001e-11
   1.74470,    1.74484,   1.2001e-11
   1.74484,    1.74498,   1.2002e-11
   1.74498,    1.74512,   1.2002e-11
   1.74512,    1.74526,   1.2002e-11
   1.74526,    1.74541,   1.2000e-11
   1.74541,    1.74555,   1.1999e-11
   1.74555,    1.74569,   1.1998e-11
   1.74569,    1.74583,   1.1997e-11
   1.74583,    1.74597,   1.1995e-11
   1.74597,    1.74611,   1.1995e-11
   1.74611,    1.74625,   1.1997e-11
   1.74625,    1.74639,   1.2003e-11
   1.74639,    1.74653,   1.2007e-11
   1.74653,    1.74667,   1.2004e-11
   1.74667,    1.74681,   1.1998e-11
   1.74681,    1.74695,   1.1996e-11
   1.74695,    1.74709,   1.1995e-11
   1.74709,    1.74723,   1.1995e-11
   1.74723,    1.74737,   1.1994e-11
   1.74737,    1.74752,   1.1993e-11
   1.74752,    1.74766,   1.1991e-11
   1.74766,    1.74780,   1.1990e-11
   1.74780,    1.74794,   1.1988e-11
   1.74794,    1.74808,   1.1987e-11
   1.74808,    1.74822,   1.1986e-11
   1.74822,    1.74836,   1.1985e-11
   1.74836,    1.74850,   1.1985e-11
   1.74850,    1.74864,   1.1984e-11
   1.74864,    1.74878,   1.1984e-11
   1.74878,    1.74892,   1.1983e-11
   1.74892,    1.74906,   1.1983e-11
   1.74906,    1.74921,   1.1982e-11
   1.74921,    1.74935,   1.1982e-11
   1.74935,    1.74949,   1.1981e-11
   1.74949,    1.74963,   1.1981e-11
   1.74963,    1.74977,   1.1980e-11
   1.74977,    1.74991,   1.1980e-11
   1.74991,    1.75005,   1.1979e-11
   1.75005,    1.75019,   1.1979e-11
   1.75019,    1.75033,   1.1978e-11
   1.75033,    1.75047,   1.1978e-11
   1.75047,    1.75061,   1.1977e-11
   1.75061,    1.75076,   1.1977e-11
   1.75076,    1.75090,   1.1976e-11
   1.75090,    1.75104,   1.1975e-11
   1.75104,    1.75118,   1.1975e-11
   1.75118,    1.75132,   1.1974e-11
   1.75132,    1.75146,   1.1974e-11
   1.75146,    1.75160,   1.1973e-11
   1.75160,    1.75174,   1.1973e-11
   1.75174,    1.75188,   1.1972e-11
   1.75188,    1.75202,   1.1972e-11
   1.75202,    1.75217,   1.1971e-11
   1.75217,    1.75231,   1.1971e-11
   1.75231,    1.75245,   1.1970e-11
   1.75245,    1.75259,   1.1970e-11
   1.75259,    1.75273,   1.1969e-11
   1.75273,    1.75287,   1.1969e-11
   1.75287,    1.75301,   1.1968e-11
   1.75301,    1.75315,   1.1968e-11
   1.75315,    1.75330,   1.1967e-11
   1.75330,    1.75344,   1.1967e-11
   1.75344,    1.75358,   1.1966e-11
   1.75358,    1.75372,   1.1966e-11
   1.75372,    1.75386,   1.1965e-11
   1.75386,    1.75400,   1.1965e-11
   1.75400,    1.75414,   1.1964e-11
   1.75414,    1.75428,   1.1964e-11
   1.75428,    1.75443,   1.1963e-11
   1.75443,    1.75457,   1.1963e-11
   1.75457,    1.75471,   1.1962e-11
   1.75471,    1.75485,   1.1962e-11
   1.75485,    1.75499,   1.1961e-11
   1.75499,    1.75513,   1.1961e-11
   1.75513,    1.75527,   1.1960e-11
   1.75527,    1.75541,   1.1960e-11
   1.75541,    1.75556,   1.1959e-11
   1.75556,    1.75570,   1.1959e-11
   1.75570,    1.75584,   1.1958e-11
   1.75584,    1.75598,   1.1958e-11
   1.75598,    1.75612,   1.1957e-11
   1.75612,    1.75626,   1.1957e-11
   1.75626,    1.75640,   1.1956e-11
   1.75640,    1.75655,   1.1956e-11
   1.75655,    1.75669,   1.1955e-11
   1.75669,    1.75683,   1.1955e-11
   1.75683,    1.75697,   1.1954e-11
   1.75697,    1.75711,   1.1954e-11
   1.75711,    1.75725,   1.1953e-11
   1.75725,    1.75740,   1.1953e-11
   1.75740,    1.75754,   1.1952e-11
   1.75754,    1.75768,   1.1952e-11
   1.75768,    1.75782,   1.1951e-11
   1.75782,    1.75796,   1.1951e-11
   1.75796,    1.75810,   1.1950e-11
   1.75810,    1.75824,   1.1950e-11
   1.75824,    1.75839,   1.1949e-11
   1.75839,    1.75853,   1.1949e-11
   1.75853,    1.75867,   1.1948e-11
   1.75867,    1.75881,   1.1948e-11
   1.75881,    1.75895,   1.1947e-11
   1.75895,    1.75909,   1.1947e-11
   1.75909,    1.75924,   1.1946e-11
   1.75924,    1.75938,   1.1946e-11
   1.75938,    1.75952,   1.1945e-11
   1.75952,    1.75966,   1.1945e-11
   1.75966,    1.75980,   1.1944e-11
   1.75980,    1.75994,   1.1944e-11
   1.75994,    1.76009,   1.1943e-11
   1.76009,    1.76023,   1.1943e-11
   1.76023,    1.76037,   1.1942e-11
   1.76037,    1.76051,   1.1942e-11
   1.76051,    1.76065,   1.1941e-11
   1.76065,    1.76080,   1.1941e-11
   1.76080,    1.76094,   1.1940e-11
   1.76094,    1.76108,   1.1940e-11
   1.76108,    1.76122,   1.1939e-11
   1.76122,    1.76136,   1.1939e-11
   1.76136,    1.76150,   1.1938e-11
   1.76150,    1.76165,   1.1938e-11
   1.76165,    1.76179,   1.1937e-11
   1.76179,    1.76193,   1.1937e-11
   1.76193,    1.76207,   1.1937e-11
   1.76207,    1.76221,   1.1936e-11
   1.76221,    1.76236,   1.1936e-11
   1.76236,    1.76250,   1.1935e-11
   1.76250,    1.76264,   1.1935e-11
   1.76264,    1.76278,   1.1935e-11
   1.76278,    1.76292,   1.1934e-11
   1.76292,    1.76307,   1.1934e-11
   1.76307,    1.76321,   1.1933e-11
   1.76321,    1.76335,   1.1933e-11
   1.76335,    1.76349,   1.1932e-11
   1.76349,    1.76363,   1.1932e-11
   1.76363,    1.76378,   1.1931e-11
   1.76378,    1.76392,   1.1931e-11
   1.76392,    1.76406,   1.1930e-11
   1.76406,    1.76420,   1.1930e-11
   1.76420,    1.76434,   1.1929e-11
   1.76434,    1.76449,   1.1929e-11
   1.76449,    1.76463,   1.1928e-11
   1.76463,    1.76477,   1.1928e-11
   1.76477,    1.76491,   1.1927e-11
   1.76491,    1.76505,   1.1927e-11
   1.76505,    1.76520,   1.1926e-11
   1.76520,    1.76534,   1.1926e-11
   1.76534,    1.76548,   1.1925e-11
   1.76548,    1.76562,   1.1925e-11
   1.76562,    1.76577,   1.1924e-11
   1.76577,    1.76591,   1.1924e-11
   1.76591,    1.76605,   1.1923e-11
   1.76605,    1.76619,   1.1923e-11
   1.76619,    1.76633,   1.1922e-11
   1.76633,    1.76648,   1.1922e-11
   1.76648,    1.76662,   1.1921e-11
   1.76662,    1.76676,   1.1921e-11
   1.76676,    1.76690,   1.1920e-11
   1.76690,    1.76705,   1.1920e-11
   1.76705,    1.76719,   1.1919e-11
   1.76719,    1.76733,   1.1919e-11
   1.76733,    1.76747,   1.1918e-11
   1.76747,    1.76762,   1.1918e-11
   1.76762,    1.76776,   1.1917e-11
   1.76776,    1.76790,   1.1917e-11
   1.76790,    1.76804,   1.1916e-11
   1.76804,    1.76818,   1.1916e-11
   1.76818,    1.76833,   1.1915e-11
   1.76833,    1.76847,   1.1915e-11
   1.76847,    1.76861,   1.1914e-11
   1.76861,    1.76875,   1.1914e-11
   1.76875,    1.76890,   1.1913e-11
   1.76890,    1.76904,   1.1913e-11
   1.76904,    1.76918,   1.1912e-11
   1.76918,    1.76932,   1.1911e-11
   1.76932,    1.76947,   1.1911e-11
   1.76947,    1.76961,   1.1910e-11
   1.76961,    1.76975,   1.1910e-11
   1.76975,    1.76989,   1.1909e-11
   1.76989,    1.77004,   1.1909e-11
   1.77004,    1.77018,   1.1908e-11
   1.77018,    1.77032,   1.1908e-11
   1.77032,    1.77046,   1.1907e-11
   1.77046,    1.77061,   1.1907e-11
   1.77061,    1.77075,   1.1906e-11
   1.77075,    1.77089,   1.1906e-11
   1.77089,    1.77104,   1.1905e-11
   1.77104,    1.77118,   1.1905e-11
   1.77118,    1.77132,   1.1904e-11
   1.77132,    1.77146,   1.1904e-11
   1.77146,    1.77161,   1.1903e-11
   1.77161,    1.77175,   1.1903e-11
   1.77175,    1.77189,   1.1902e-11
   1.77189,    1.77203,   1.1902e-11
   1.77203,    1.77218,   1.1901e-11
   1.77218,    1.77232,   1.1901e-11
   1.77232,    1.77246,   1.1900e-11
   1.77246,    1.77260,   1.1900e-11
   1.77260,    1.77275,   1.1899e-11
   1.77275,    1.77289,   1.1899e-11
   1.77289,    1.77303,   1.1898e-11
   1.77303,    1.77318,   1.1898e-11
   1.77318,    1.77332,   1.1897e-11
   1.77332,    1.77346,   1.1897e-11
   1.77346,    1.77360,   1.1896e-11
   1.77360,    1.77375,   1.1896e-11
   1.77375,    1.77389,   1.1895e-11
   1.77389,    1.77403,   1.1895e-11
   1.77403,    1.77418,   1.1894e-11
   1.77418,    1.77432,   1.1894e-11
   1.77432,    1.77446,   1.1893e-11
   1.77446,    1.77460,   1.1893e-11
   1.77460,    1.77475,   1.1892e-11
   1.77475,    1.77489,   1.1892e-11
   1.77489,    1.77503,   1.1891e-11
   1.77503,    1.77518,   1.1891e-11
   1.77518,    1.77532,   1.1890e-11
   1.77532,    1.77546,   1.1890e-11
   1.77546,    1.77561,   1.1889e-11
   1.77561,    1.77575,   1.1889e-11
   1.77575,    1.77589,   1.1888e-11
   1.77589,    1.77603,   1.1888e-11
   1.77603,    1.77618,   1.1887e-11
   1.77618,    1.77632,   1.1887e-11
   1.77632,    1.77646,   1.1886e-11
   1.77646,    1.77661,   1.1886e-11
   1.77661,    1.77675,   1.1885e-11
   1.77675,    1.77689,   1.1885e-11
   1.77689,    1.77704,   1.1884e-11
   1.77704,    1.77718,   1.1884e-11
   1.77718,    1.77732,   1.1883e-11
   1.77732,    1.77747,   1.1883e-11
   1.77747,    1.77761,   1.1882e-11
   1.77761,    1.77775,   1.1882e-11
   1.77775,    1.77789,   1.1881e-11
   1.77789,    1.77804,   1.1881e-11
   1.77804,    1.77818,   1.1880e-11
   1.77818,    1.77832,   1.1880e-11
   1.77832,    1.77847,   1.1879e-11
   1.77847,    1.77861,   1.1879e-11
   1.77861,    1.77875,   1.1878e-11
   1.77875,    1.77890,   1.1878e-11
   1.77890,    1.77904,   1.1877e-11
   1.77904,    1.77918,   1.1877e-11
   1.77918,    1.77933,   1.1876e-11
   1.77933,    1.77947,   1.1876e-11
   1.77947,    1.77961,   1.1875e-11
   1.77961,    1.77976,   1.1875e-11
   1.77976,    1.77990,   1.1874e-11
   1.77990,    1.78004,   1.1874e-11
   1.78004,    1.78019,   1.1873e-11
   1.78019,    1.78033,   1.1873e-11
   1.78033,    1.78047,   1.1872e-11
   1.78047,    1.78062,   1.1872e-11
   1.78062,    1.78076,   1.1871e-11
   1.78076,    1.78090,   1.1871e-11
   1.78090,    1.78105,   1.1870e-11
   1.78105,    1.78119,   1.1870e-11
   1.78119,    1.78133,   1.1869e-11
   1.78133,    1.78148,   1.1869e-11
   1.78148,    1.78162,   1.1868e-11
   1.78162,    1.78177,   1.1868e-11
   1.78177,    1.78191,   1.1867e-11
   1.78191,    1.78205,   1.1867e-11
   1.78205,    1.78220,   1.1866e-11
   1.78220,    1.78234,   1.1866e-11
   1.78234,    1.78248,   1.1865e-11
   1.78248,    1.78263,   1.1865e-11
   1.78263,    1.78277,   1.1864e-11
   1.78277,    1.78291,   1.1864e-11
   1.78291,    1.78306,   1.1863e-11
   1.78306,    1.78320,   1.1863e-11
   1.78320,    1.78334,   1.1862e-11
   1.78334,    1.78349,   1.1862e-11
   1.78349,    1.78363,   1.1861e-11
   1.78363,    1.78378,   1.1861e-11
   1.78378,    1.78392,   1.1860e-11
   1.78392,    1.78406,   1.1860e-11
   1.78406,    1.78421,   1.1859e-11
   1.78421,    1.78435,   1.1859e-11
   1.78435,    1.78449,   1.1858e-11
   1.78449,    1.78464,   1.1858e-11
   1.78464,    1.78478,   1.1857e-11
   1.78478,    1.78492,   1.1857e-11
   1.78492,    1.78507,   1.1856e-11
   1.78507,    1.78521,   1.1856e-11
   1.78521,    1.78536,   1.1855e-11
   1.78536,    1.78550,   1.1855e-11
   1.78550,    1.78564,   1.1854e-11
   1.78564,    1.78579,   1.1854e-11
   1.78579,    1.78593,   1.1853e-11
   1.78593,    1.78608,   1.1853e-11
   1.78608,    1.78622,   1.1852e-11
   1.78622,    1.78636,   1.1852e-11
   1.78636,    1.78651,   1.1851e-11
   1.78651,    1.78665,   1.1851e-11
   1.78665,    1.78679,   1.1850e-11
   1.78679,    1.78694,   1.1850e-11
   1.78694,    1.78708,   1.1849e-11
   1.78708,    1.78723,   1.1849e-11
   1.78723,    1.78737,   1.1848e-11
   1.78737,    1.78751,   1.1848e-11
   1.78751,    1.78766,   1.1847e-11
   1.78766,    1.78780,   1.1847e-11
   1.78780,    1.78795,   1.1846e-11
   1.78795,    1.78809,   1.1846e-11
   1.78809,    1.78823,   1.1845e-11
   1.78823,    1.78838,   1.1845e-11
   1.78838,    1.78852,   1.1844e-11
   1.78852,    1.78867,   1.1844e-11
   1.78867,    1.78881,   1.1843e-11
   1.78881,    1.78895,   1.1843e-11
   1.78895,    1.78910,   1.1842e-11
   1.78910,    1.78924,   1.1842e-11
   1.78924,    1.78939,   1.1841e-11
   1.78939,    1.78953,   1.1841e-11
   1.78953,    1.78968,   1.1840e-11
   1.78968,    1.78982,   1.1840e-11
   1.78982,    1.78996,   1.1839e-11
   1.78996,    1.79011,   1.1839e-11
   1.79011,    1.79025,   1.1838e-11
   1.79025,    1.79040,   1.1838e-11
   1.79040,    1.79054,   1.1837e-11
   1.79054,    1.79068,   1.1837e-11
   1.79068,    1.79083,   1.1836e-11
   1.79083,    1.79097,   1.1836e-11
   1.79097,    1.79112,   1.1835e-11
   1.79112,    1.79126,   1.1835e-11
   1.79126,    1.79141,   1.1834e-11
   1.79141,    1.79155,   1.1834e-11
   1.79155,    1.79169,   1.1833e-11
   1.79169,    1.79184,   1.1833e-11
   1.79184,    1.79198,   1.1832e-11
   1.79198,    1.79213,   1.1832e-11
   1.79213,    1.79227,   1.1831e-11
   1.79227,    1.79242,   1.1831e-11
   1.79242,    1.79256,   1.1830e-11
   1.79256,    1.79270,   1.1830e-11
   1.79270,    1.79285,   1.1829e-11
   1.79285,    1.79299,   1.1829e-11
   1.79299,    1.79314,   1.1828e-11
   1.79314,    1.79328,   1.1828e-11
   1.79328,    1.79343,   1.1827e-11
   1.79343,    1.79357,   1.1827e-11
   1.79357,    1.79372,   1.1826e-11
   1.79372,    1.79386,   1.1826e-11
   1.79386,    1.79400,   1.1825e-11
   1.79400,    1.79415,   1.1825e-11
   1.79415,    1.79429,   1.1825e-11
   1.79429,    1.79444,   1.1827e-11
   1.79444,    1.79458,   1.1829e-11
   1.79458,    1.79473,   1.1832e-11
   1.79473,    1.79487,   1.1836e-11
   1.79487,    1.79502,   1.1845e-11
   1.79502,    1.79516,   1.1857e-11
   1.79516,    1.79531,   1.1856e-11
   1.79531,    1.79545,   1.1845e-11
   1.79545,    1.79559,   1.1836e-11
   1.79559,    1.79574,   1.1833e-11
   1.79574,    1.79588,   1.1832e-11
   1.79588,    1.79603,   1.1835e-11
   1.79603,    1.79617,   1.1838e-11
   1.79617,    1.79632,   1.1836e-11
   1.79632,    1.79646,   1.1829e-11
   1.79646,    1.79661,   1.1823e-11
   1.79661,    1.79675,   1.1820e-11
   1.79675,    1.79690,   1.1818e-11
   1.79690,    1.79704,   1.1816e-11
   1.79704,    1.79719,   1.1814e-11
   1.79719,    1.79733,   1.1814e-11
   1.79733,    1.79748,   1.1813e-11
   1.79748,    1.79762,   1.1813e-11
   1.79762,    1.79777,   1.1812e-11
   1.79777,    1.79791,   1.1812e-11
   1.79791,    1.79805,   1.1811e-11
   1.79805,    1.79820,   1.1811e-11
   1.79820,    1.79834,   1.1810e-11
   1.79834,    1.79849,   1.1810e-11
   1.79849,    1.79863,   1.1809e-11
   1.79863,    1.79878,   1.1809e-11
   1.79878,    1.79892,   1.1808e-11
   1.79892,    1.79907,   1.1808e-11
   1.79907,    1.79921,   1.1807e-11
   1.79921,    1.79936,   1.1807e-11
   1.79936,    1.79950,   1.1806e-11
   1.79950,    1.79965,   1.1806e-11
   1.79965,    1.79979,   1.1806e-11
   1.79979,    1.79994,   1.1805e-11
   1.79994,    1.80008,   1.1805e-11
   1.80008,    1.80023,   1.1804e-11
   1.80023,    1.80037,   1.1804e-11
   1.80037,    1.80052,   1.1803e-11
   1.80052,    1.80066,   1.1803e-11
   1.80066,    1.80081,   1.1802e-11
   1.80081,    1.80095,   1.1801e-11
   1.80095,    1.80110,   1.1801e-11
   1.80110,    1.80124,   1.1800e-11
   1.80124,    1.80139,   1.1800e-11
   1.80139,    1.80153,   1.1799e-11
   1.80153,    1.80168,   1.1799e-11
   1.80168,    1.80182,   1.1798e-11
   1.80182,    1.80197,   1.1798e-11
   1.80197,    1.80211,   1.1797e-11
   1.80211,    1.80226,   1.1797e-11
   1.80226,    1.80240,   1.1796e-11
   1.80240,    1.80255,   1.1796e-11
   1.80255,    1.80269,   1.1795e-11
   1.80269,    1.80284,   1.1795e-11
   1.80284,    1.80298,   1.1794e-11
   1.80298,    1.80313,   1.1794e-11
   1.80313,    1.80328,   1.1793e-11
   1.80328,    1.80342,   1.1793e-11
   1.80342,    1.80357,   1.1792e-11
   1.80357,    1.80371,   1.1792e-11
   1.80371,    1.80386,   1.1791e-11
   1.80386,    1.80400,   1.1791e-11
   1.80400,    1.80415,   1.1790e-11
   1.80415,    1.80429,   1.1790e-11
   1.80429,    1.80444,   1.1789e-11
   1.80444,    1.80458,   1.1789e-11
   1.80458,    1.80473,   1.1788e-11
   1.80473,    1.80487,   1.1788e-11
   1.80487,    1.80502,   1.1787e-11
   1.80502,    1.80516,   1.1787e-11
   1.80516,    1.80531,   1.1786e-11
   1.80531,    1.80546,   1.1786e-11
   1.80546,    1.80560,   1.1785e-11
   1.80560,    1.80575,   1.1785e-11
   1.80575,    1.80589,   1.1784e-11
   1.80589,    1.80604,   1.1784e-11
   1.80604,    1.80618,   1.1783e-11
   1.80618,    1.80633,   1.1783e-11
   1.80633,    1.80647,   1.1782e-11
   1.80647,    1.80662,   1.1782e-11
   1.80662,    1.80676,   1.1781e-11
   1.80676,    1.80691,   1.1781e-11
   1.80691,    1.80706,   1.1780e-11
   1.80706,    1.80720,   1.1780e-11
   1.80720,    1.80735,   1.1779e-11
   1.80735,    1.80749,   1.1779e-11
   1.80749,    1.80764,   1.1778e-11
   1.80764,    1.80778,   1.1778e-11
   1.80778,    1.80793,   1.1777e-11
   1.80793,    1.80807,   1.1777e-11
   1.80807,    1.80822,   1.1776e-11
   1.80822,    1.80837,   1.1776e-11
   1.80837,    1.80851,   1.1776e-11
   1.80851,    1.80866,   1.1776e-11
   1.80866,    1.80880,   1.1775e-11
   1.80880,    1.80895,   1.1775e-11
   1.80895,    1.80909,   1.1775e-11
   1.80909,    1.80924,   1.1774e-11
   1.80924,    1.80939,   1.1774e-11
   1.80939,    1.80953,   1.1773e-11
   1.80953,    1.80968,   1.1773e-11
   1.80968,    1.80982,   1.1772e-11
   1.80982,    1.80997,   1.1772e-11
   1.80997,    1.81011,   1.1771e-11
   1.81011,    1.81026,   1.1770e-11
   1.81026,    1.81041,   1.1770e-11
   1.81041,    1.81055,   1.1769e-11
   1.81055,    1.81070,   1.1769e-11
   1.81070,    1.81084,   1.1768e-11
   1.81084,    1.81099,   1.1767e-11
   1.81099,    1.81113,   1.1767e-11
   1.81113,    1.81128,   1.1766e-11
   1.81128,    1.81143,   1.1766e-11
   1.81143,    1.81157,   1.1765e-11
   1.81157,    1.81172,   1.1765e-11
   1.81172,    1.81186,   1.1764e-11
   1.81186,    1.81201,   1.1764e-11
   1.81201,    1.81216,   1.1763e-11
   1.81216,    1.81230,   1.1763e-11
   1.81230,    1.81245,   1.1762e-11
   1.81245,    1.81259,   1.1762e-11
   1.81259,    1.81274,   1.1761e-11
   1.81274,    1.81289,   1.1761e-11
   1.81289,    1.81303,   1.1760e-11
   1.81303,    1.81318,   1.1760e-11
   1.81318,    1.81332,   1.1759e-11
   1.81332,    1.81347,   1.1759e-11
   1.81347,    1.81362,   1.1758e-11
   1.81362,    1.81376,   1.1758e-11
   1.81376,    1.81391,   1.1757e-11
   1.81391,    1.81405,   1.1757e-11
   1.81405,    1.81420,   1.1756e-11
   1.81420,    1.81435,   1.1756e-11
   1.81435,    1.81449,   1.1755e-11
   1.81449,    1.81464,   1.1755e-11
   1.81464,    1.81479,   1.1754e-11
   1.81479,    1.81493,   1.1754e-11
   1.81493,    1.81508,   1.1753e-11
   1.81508,    1.81522,   1.1753e-11
   1.81522,    1.81537,   1.1752e-11
   1.81537,    1.81552,   1.1752e-11
   1.81552,    1.81566,   1.1751e-11
   1.81566,    1.81581,   1.1751e-11
   1.81581,    1.81595,   1.1750e-11
   1.81595,    1.81610,   1.1750e-11
   1.81610,    1.81625,   1.1749e-11
   1.81625,    1.81639,   1.1749e-11
   1.81639,    1.81654,   1.1748e-11
   1.81654,    1.81669,   1.1748e-11
   1.81669,    1.81683,   1.1747e-11
   1.81683,    1.81698,   1.1747e-11
   1.81698,    1.81713,   1.1746e-11
   1.81713,    1.81727,   1.1746e-11
   1.81727,    1.81742,   1.1745e-11
   1.81742,    1.81756,   1.1745e-11
   1.81756,    1.81771,   1.1744e-11
   1.81771,    1.81786,   1.1744e-11
   1.81786,    1.81800,   1.1743e-11
   1.81800,    1.81815,   1.1743e-11
   1.81815,    1.81830,   1.1742e-11
   1.81830,    1.81844,   1.1742e-11
   1.81844,    1.81859,   1.1741e-11
   1.81859,    1.81874,   1.1741e-11
   1.81874,    1.81888,   1.1740e-11
   1.81888,    1.81903,   1.1740e-11
   1.81903,    1.81918,   1.1739e-11
   1.81918,    1.81932,   1.1739e-11
   1.81932,    1.81947,   1.1738e-11
   1.81947,    1.81961,   1.1738e-11
   1.81961,    1.81976,   1.1737e-11
   1.81976,    1.81991,   1.1737e-11
   1.81991,    1.82005,   1.1736e-11
