wlo,whi,flux
  14.55377,   14.55494,   1.8553e-11
  14.55494,   14.55612,   1.8554e-11
  14.55612,   14.55729,   1.8556e-11
  14.55729,   14.55846,   1.8590e-11
  14.55846,   14.55963,   1.9029e-11
  14.55963,   14.56081,   2.0257e-11
  14.56081,   14.56198,   2.0185e-11
  14.56198,   14.56315,   1.8979e-11
  14.56315,   14.56433,   1.8663e-11
  14.56433,   14.56550,   1.8789e-11
  14.56550,   14.56667,   1.8748e-11
  14.56667,   14.56784,   1.8611e-11
  14.56784,   14.56902,   1.8747e-11
  14.56902,   14.57019,   2.0251e-11
  14.57019,   14.57136,   2.2763e-11
  14.57136,   14.57254,   2.1351e-11
  14.57254,   14.57371,   1.9059e-11
  14.57371,   14.57489,   1.8597e-11
  14.57489,   14.57606,   1.8578e-11
  14.57606,   14.57723,   1.8579e-11
  14.57723,   14.57841,   1.8580e-11
  14.57841,   14.57958,   1.8582e-11
  14.57958,   14.58076,   1.8583e-11
  14.58076,   14.58193,   1.8585e-11
  14.58193,   14.58310,   1.8586e-11
  14.58310,   14.58428,   1.8587e-11
  14.58428,   14.58545,   1.8589e-11
  14.58545,   14.58663,   1.8590e-11
  14.58663,   14.58780,   1.8592e-11
  14.58780,   14.58898,   1.8593e-11
  14.58898,   14.59015,   1.8595e-11
  14.59015,   14.59133,   1.8596e-11
  14.59133,   14.59250,   1.8598e-11
  14.59250,   14.59368,   1.8599e-11
  14.59368,   14.59485,   1.8600e-11
  14.59485,   14.59603,   1.8602e-11
  14.59603,   14.59721,   1.8603e-11
  14.59721,   14.59838,   1.8605e-11
  14.59838,   14.59956,   1.8606e-11
  14.59956,   14.60073,   1.8608e-11
  14.60073,   14.60191,   1.8609e-11
  14.60191,   14.60308,   1.8610e-11
  14.60308,   14.60426,   1.8612e-11
  14.60426,   14.60544,   1.8613e-11
  14.60544,   14.60661,   1.8615e-11
  14.60661,   14.60779,   1.8616e-11
  14.60779,   14.60897,   1.8617e-11
  14.60897,   14.61014,   1.8619e-11
  14.61014,   14.61132,   1.8620e-11
  14.61132,   14.61250,   1.8622e-11
  14.61250,   14.61367,   1.8642e-11
  14.61367,   14.61485,   1.8891e-11
  14.61485,   14.61603,   1.9601e-11
  14.61603,   14.61720,   1.9574e-11
  14.61720,   14.61838,   1.8875e-11
  14.61838,   14.61956,   1.8652e-11
  14.61956,   14.62074,   1.8639e-11
  14.62074,   14.62191,   1.8642e-11
  14.62191,   14.62309,   1.8645e-11
  14.62309,   14.62427,   1.8649e-11
  14.62427,   14.62545,   1.8668e-11
  14.62545,   14.62663,   1.8863e-11
  14.62663,   14.62780,   2.0338e-11
  14.62780,   14.62898,   2.7599e-11
  14.62898,   14.63016,   5.0146e-11
  14.63016,   14.63134,   9.2292e-11
  14.63134,   14.63252,   1.3248e-10
  14.63252,   14.63370,   1.3391e-10
  14.63370,   14.63487,   9.5067e-11
  14.63487,   14.63605,   5.2122e-11
  14.63605,   14.63723,   2.8391e-11
  14.63723,   14.63841,   2.0540e-11
  14.63841,   14.63959,   1.8908e-11
  14.63959,   14.64077,   1.8703e-11
  14.64077,   14.64195,   1.8734e-11
  14.64195,   14.64313,   1.8747e-11
  14.64313,   14.64431,   1.8694e-11
  14.64431,   14.64549,   1.8671e-11
  14.64549,   14.64667,   1.8669e-11
  14.64667,   14.64785,   1.8668e-11
  14.64785,   14.64902,   1.8668e-11
  14.64902,   14.65020,   1.8668e-11
  14.65020,   14.65138,   1.8670e-11
  14.65138,   14.65256,   1.8672e-11
  14.65256,   14.65374,   1.8677e-11
  14.65374,   14.65493,   1.8751e-11
  14.65493,   14.65611,   1.9150e-11
  14.65611,   14.65729,   1.9460e-11
  14.65729,   14.65847,   1.9024e-11
  14.65847,   14.65965,   1.8722e-11
  14.65965,   14.66083,   1.8688e-11
  14.66083,   14.66201,   1.8704e-11
  14.66201,   14.66319,   1.8760e-11
  14.66319,   14.66437,   1.8804e-11
  14.66437,   14.66555,   1.8757e-11
  14.66555,   14.66673,   1.8705e-11
  14.66673,   14.66791,   1.8696e-11
  14.66791,   14.66910,   1.8697e-11
  14.66910,   14.67028,   1.8698e-11
  14.67028,   14.67146,   1.8699e-11
  14.67146,   14.67264,   1.8700e-11
  14.67264,   14.67382,   1.8701e-11
  14.67382,   14.67500,   1.8702e-11
  14.67500,   14.67619,   1.8703e-11
  14.67619,   14.67737,   1.8704e-11
  14.67737,   14.67855,   1.8705e-11
  14.67855,   14.67973,   1.8706e-11
  14.67973,   14.68091,   1.8708e-11
  14.68091,   14.68210,   1.8723e-11
  14.68210,   14.68328,   1.8812e-11
  14.68328,   14.68446,   1.8902e-11
  14.68446,   14.68564,   1.8808e-11
  14.68564,   14.68683,   1.8759e-11
  14.68683,   14.68801,   1.8999e-11
  14.68801,   14.68919,   1.9335e-11
  14.68919,   14.69038,   1.9076e-11
  14.69038,   14.69156,   1.8773e-11
  14.69156,   14.69274,   1.8722e-11
  14.69274,   14.69393,   1.8721e-11
  14.69393,   14.69511,   1.8723e-11
  14.69511,   14.69629,   1.8724e-11
  14.69629,   14.69748,   1.8726e-11
  14.69748,   14.69866,   1.8752e-11
  14.69866,   14.69984,   1.8867e-11
  14.69984,   14.70103,   1.8931e-11
  14.70103,   14.70221,   1.8809e-11
  14.70221,   14.70340,   1.8740e-11
  14.70340,   14.70458,   1.8734e-11
  14.70458,   14.70576,   1.8735e-11
  14.70576,   14.70695,   1.8737e-11
  14.70695,   14.70813,   1.8738e-11
  14.70813,   14.70932,   1.8740e-11
  14.70932,   14.71050,   1.8742e-11
  14.71050,   14.71169,   1.8743e-11
  14.71169,   14.71287,   1.8745e-11
  14.71287,   14.71406,   1.8746e-11
  14.71406,   14.71524,   1.8748e-11
  14.71524,   14.71643,   1.8749e-11
  14.71643,   14.71761,   1.8751e-11
  14.71761,   14.71880,   1.8752e-11
  14.71880,   14.71998,   1.8754e-11
  14.71998,   14.72117,   1.8755e-11
  14.72117,   14.72236,   1.8757e-11
  14.72236,   14.72354,   1.8764e-11
  14.72354,   14.72473,   1.8788e-11
  14.72473,   14.72591,   1.8799e-11
  14.72591,   14.72710,   1.8776e-11
  14.72710,   14.72828,   1.8765e-11
  14.72828,   14.72947,   1.8765e-11
  14.72947,   14.73066,   1.8767e-11
  14.73066,   14.73184,   1.8768e-11
  14.73184,   14.73303,   1.8770e-11
  14.73303,   14.73422,   1.8771e-11
  14.73422,   14.73540,   1.8773e-11
  14.73540,   14.73659,   1.8774e-11
  14.73659,   14.73778,   1.8776e-11
  14.73778,   14.73896,   1.8777e-11
  14.73896,   14.74015,   1.8779e-11
  14.74015,   14.74134,   1.8781e-11
  14.74134,   14.74253,   1.8782e-11
  14.74253,   14.74371,   1.8784e-11
  14.74371,   14.74490,   1.8786e-11
  14.74490,   14.74609,   1.8788e-11
  14.74609,   14.74728,   1.8797e-11
  14.74728,   14.74846,   1.8930e-11
  14.74846,   14.74965,   1.9514e-11
  14.74965,   14.75084,   1.9995e-11
  14.75084,   14.75203,   1.9555e-11
  14.75203,   14.75322,   1.8979e-11
  14.75322,   14.75440,   1.8813e-11
  14.75440,   14.75559,   1.8801e-11
  14.75559,   14.75678,   1.8802e-11
  14.75678,   14.75797,   1.8804e-11
  14.75797,   14.75916,   1.8805e-11
  14.75916,   14.76035,   1.8807e-11
  14.76035,   14.76154,   1.8810e-11
  14.76154,   14.76272,   1.8829e-11
  14.76272,   14.76391,   1.8866e-11
  14.76391,   14.76510,   1.8854e-11
  14.76510,   14.76629,   1.8822e-11
  14.76629,   14.76748,   1.8816e-11
  14.76748,   14.76867,   1.8817e-11
  14.76867,   14.76986,   1.8819e-11
  14.76986,   14.77105,   1.8820e-11
  14.77105,   14.77224,   1.8821e-11
  14.77224,   14.77343,   1.8823e-11
  14.77343,   14.77462,   1.8824e-11
  14.77462,   14.77581,   1.8825e-11
  14.77581,   14.77700,   1.8828e-11
  14.77700,   14.77819,   1.8843e-11
  14.77819,   14.77938,   1.8876e-11
  14.77938,   14.78057,   1.8868e-11
  14.78057,   14.78176,   1.8839e-11
  14.78176,   14.78295,   1.8833e-11
  14.78295,   14.78414,   1.8833e-11
  14.78414,   14.78533,   1.8835e-11
  14.78533,   14.78652,   1.8836e-11
  14.78652,   14.78771,   1.8837e-11
  14.78771,   14.78890,   1.8838e-11
  14.78890,   14.79010,   1.8839e-11
  14.79010,   14.79129,   1.8841e-11
  14.79129,   14.79248,   1.8842e-11
  14.79248,   14.79367,   1.8844e-11
  14.79367,   14.79486,   1.8846e-11
  14.79486,   14.79605,   1.8847e-11
  14.79605,   14.79724,   1.8849e-11
  14.79724,   14.79844,   1.8850e-11
  14.79844,   14.79963,   1.8852e-11
  14.79963,   14.80082,   1.8854e-11
  14.80082,   14.80201,   1.8855e-11
  14.80201,   14.80320,   1.8857e-11
  14.80320,   14.80440,   1.8858e-11
  14.80440,   14.80559,   1.8860e-11
  14.80559,   14.80678,   1.8862e-11
  14.80678,   14.80797,   1.8864e-11
  14.80797,   14.80917,   1.8872e-11
  14.80917,   14.81036,   1.8902e-11
  14.81036,   14.81155,   1.8927e-11
  14.81155,   14.81275,   1.8907e-11
  14.81275,   14.81394,   1.8996e-11
  14.81394,   14.81513,   2.0027e-11
  14.81513,   14.81632,   2.6449e-11
  14.81632,   14.81752,   5.1941e-11
  14.81752,   14.81871,   1.1482e-10
  14.81871,   14.81990,   2.0371e-10
  14.81990,   14.82110,   2.5332e-10
  14.82110,   14.82229,   2.1330e-10
  14.82229,   14.82349,   1.2489e-10
  14.82349,   14.82468,   5.7242e-11
  14.82468,   14.82587,   2.8115e-11
  14.82587,   14.82707,   2.0370e-11
  14.82707,   14.82826,   1.9060e-11
  14.82826,   14.82946,   1.8916e-11
  14.82946,   14.83065,   1.8906e-11
  14.83065,   14.83185,   1.8905e-11
  14.83185,   14.83304,   1.8905e-11
  14.83304,   14.83423,   1.8904e-11
  14.83423,   14.83543,   1.8904e-11
  14.83543,   14.83662,   1.8903e-11
  14.83662,   14.83782,   1.8903e-11
  14.83782,   14.83901,   1.8902e-11
  14.83901,   14.84021,   1.8902e-11
  14.84021,   14.84140,   1.8902e-11
  14.84140,   14.84260,   1.8901e-11
  14.84260,   14.84380,   1.8902e-11
  14.84380,   14.84499,   1.8903e-11
  14.84499,   14.84619,   1.8905e-11
  14.84619,   14.84738,   1.8906e-11
  14.84738,   14.84858,   1.8908e-11
  14.84858,   14.84977,   1.8910e-11
  14.84977,   14.85097,   1.8911e-11
  14.85097,   14.85217,   1.8913e-11
  14.85217,   14.85336,   1.8914e-11
  14.85336,   14.85456,   1.8916e-11
  14.85456,   14.85575,   1.8917e-11
  14.85575,   14.85695,   1.8919e-11
  14.85695,   14.85815,   1.8920e-11
  14.85815,   14.85934,   1.8922e-11
  14.85934,   14.86054,   1.8923e-11
  14.86054,   14.86174,   1.8925e-11
  14.86174,   14.86294,   1.8926e-11
  14.86294,   14.86413,   1.8928e-11
  14.86413,   14.86533,   1.8929e-11
  14.86533,   14.86653,   1.8930e-11
  14.86653,   14.86772,   1.8934e-11
  14.86772,   14.86892,   1.8994e-11
  14.86892,   14.87012,   1.9336e-11
  14.87012,   14.87132,   1.9632e-11
  14.87132,   14.87251,   1.9258e-11
  14.87251,   14.87371,   1.8991e-11
  14.87371,   14.87491,   1.9057e-11
  14.87491,   14.87611,   1.9195e-11
  14.87611,   14.87731,   1.9090e-11
  14.87731,   14.87850,   1.8967e-11
  14.87850,   14.87970,   1.8947e-11
  14.87970,   14.88090,   1.8948e-11
  14.88090,   14.88210,   1.8949e-11
  14.88210,   14.88330,   1.8951e-11
  14.88330,   14.88450,   1.8952e-11
  14.88450,   14.88570,   1.8954e-11
  14.88570,   14.88690,   1.8956e-11
  14.88690,   14.88809,   1.8957e-11
  14.88809,   14.88929,   1.8970e-11
  14.88929,   14.89049,   1.9186e-11
  14.89049,   14.89169,   2.0127e-11
  14.89169,   14.89289,   2.0548e-11
  14.89289,   14.89409,   1.9538e-11
  14.89409,   14.89529,   1.9020e-11
  14.89529,   14.89649,   1.8970e-11
  14.89649,   14.89769,   1.8970e-11
  14.89769,   14.89889,   1.8973e-11
  14.89889,   14.90009,   1.8975e-11
  14.90009,   14.90129,   1.8977e-11
  14.90129,   14.90249,   1.8979e-11
  14.90249,   14.90369,   1.8981e-11
  14.90369,   14.90489,   1.8983e-11
  14.90489,   14.90609,   1.8985e-11
  14.90609,   14.90729,   1.8988e-11
  14.90729,   14.90849,   1.8991e-11
  14.90849,   14.90969,   1.9009e-11
  14.90969,   14.91089,   1.9069e-11
  14.91089,   14.91209,   1.9083e-11
  14.91209,   14.91330,   1.9025e-11
  14.91330,   14.91450,   1.9002e-11
  14.91450,   14.91570,   1.9004e-11
  14.91570,   14.91690,   1.9015e-11
  14.91690,   14.91810,   1.9017e-11
  14.91810,   14.91930,   1.9008e-11
  14.91930,   14.92050,   1.9004e-11
  14.92050,   14.92171,   1.9005e-11
  14.92171,   14.92291,   1.9005e-11
  14.92291,   14.92411,   1.9006e-11
  14.92411,   14.92531,   1.9007e-11
  14.92531,   14.92651,   1.9007e-11
  14.92651,   14.92772,   1.9008e-11
  14.92772,   14.92892,   1.9009e-11
  14.92892,   14.93012,   1.9010e-11
  14.93012,   14.93132,   1.9010e-11
  14.93132,   14.93253,   1.9011e-11
  14.93253,   14.93373,   1.9013e-11
  14.93373,   14.93493,   1.9014e-11
  14.93493,   14.93613,   1.9015e-11
  14.93613,   14.93734,   1.9017e-11
  14.93734,   14.93854,   1.9018e-11
  14.93854,   14.93974,   1.9020e-11
  14.93974,   14.94095,   1.9021e-11
  14.94095,   14.94215,   1.9023e-11
  14.94215,   14.94335,   1.9024e-11
  14.94335,   14.94456,   1.9026e-11
  14.94456,   14.94576,   1.9027e-11
  14.94576,   14.94696,   1.9028e-11
  14.94696,   14.94817,   1.9030e-11
  14.94817,   14.94937,   1.9031e-11
  14.94937,   14.95058,   1.9033e-11
  14.95058,   14.95178,   1.9034e-11
  14.95178,   14.95298,   1.9036e-11
  14.95298,   14.95419,   1.9038e-11
  14.95419,   14.95539,   1.9039e-11
  14.95539,   14.95660,   1.9041e-11
  14.95660,   14.95780,   1.9043e-11
  14.95780,   14.95901,   1.9046e-11
  14.95901,   14.96021,   1.9066e-11
  14.96021,   14.96142,   1.9097e-11
  14.96142,   14.96262,   1.9096e-11
  14.96262,   14.96383,   1.9086e-11
  14.96383,   14.96503,   1.9067e-11
  14.96503,   14.96624,   1.9056e-11
  14.96624,   14.96744,   1.9056e-11
  14.96744,   14.96865,   1.9059e-11
  14.96865,   14.96985,   1.9119e-11
  14.96985,   14.97106,   1.9547e-11
  14.97106,   14.97226,   2.0092e-11
  14.97226,   14.97347,   1.9642e-11
  14.97347,   14.97468,   1.9150e-11
  14.97468,   14.97588,   1.9069e-11
  14.97588,   14.97709,   1.9068e-11
  14.97709,   14.97830,   1.9074e-11
  14.97830,   14.97950,   1.9097e-11
  14.97950,   14.98071,   1.9149e-11
  14.98071,   14.98191,   1.9208e-11
  14.98191,   14.98312,   1.9219e-11
  14.98312,   14.98433,   1.9176e-11
  14.98433,   14.98553,   1.9138e-11
  14.98553,   14.98674,   1.9141e-11
  14.98674,   14.98795,   1.9156e-11
  14.98795,   14.98916,   1.9144e-11
  14.98916,   14.99036,   1.9116e-11
  14.99036,   14.99157,   1.9096e-11
  14.99157,   14.99278,   1.9089e-11
  14.99278,   14.99399,   1.9089e-11
  14.99399,   14.99519,   1.9091e-11
  14.99519,   14.99640,   1.9093e-11
  14.99640,   14.99761,   1.9095e-11
  14.99761,   14.99882,   1.9097e-11
  14.99882,   15.00002,   1.9099e-11
  15.00002,   15.00123,   1.9101e-11
  15.00123,   15.00244,   1.9106e-11
  15.00244,   15.00365,   1.9127e-11
  15.00365,   15.00486,   1.9144e-11
  15.00486,   15.00607,   1.9125e-11
  15.00607,   15.00727,   1.9112e-11
  15.00727,   15.00848,   1.9112e-11
  15.00848,   15.00969,   1.9164e-11
  15.00969,   15.01090,   2.5672e-11
  15.01090,   15.01211,   2.2855e-10
  15.01211,   15.01332,   1.7069e-09
  15.01332,   15.01453,   3.5766e-09
  15.01453,   15.01574,   2.0142e-09
  15.01574,   15.01695,   3.1270e-10
  15.01695,   15.01816,   3.0085e-11
  15.01816,   15.01937,   1.9235e-11
  15.01937,   15.02058,   1.9140e-11
  15.02058,   15.02179,   1.9507e-11
  15.02179,   15.02300,   2.3025e-11
  15.02300,   15.02421,   2.9620e-11
  15.02421,   15.02542,   2.6645e-11
  15.02542,   15.02663,   2.0553e-11
  15.02663,   15.02784,   1.9205e-11
  15.02784,   15.02905,   1.9144e-11
  15.02905,   15.03026,   1.9178e-11
  15.03026,   15.03147,   1.9203e-11
  15.03147,   15.03268,   1.9167e-11
  15.03268,   15.03389,   1.9143e-11
  15.03389,   15.03510,   1.9141e-11
  15.03510,   15.03631,   1.9142e-11
  15.03631,   15.03752,   1.9142e-11
  15.03752,   15.03873,   1.9143e-11
  15.03873,   15.03994,   1.9144e-11
  15.03994,   15.04116,   1.9145e-11
  15.04116,   15.04237,   1.9146e-11
  15.04237,   15.04358,   1.9148e-11
  15.04358,   15.04479,   1.9149e-11
  15.04479,   15.04600,   1.9151e-11
  15.04600,   15.04721,   1.9152e-11
  15.04721,   15.04843,   1.9154e-11
  15.04843,   15.04964,   1.9155e-11
  15.04964,   15.05085,   1.9157e-11
  15.05085,   15.05206,   1.9158e-11
  15.05206,   15.05327,   1.9160e-11
  15.05327,   15.05449,   1.9161e-11
  15.05449,   15.05570,   1.9163e-11
  15.05570,   15.05691,   1.9188e-11
  15.05691,   15.05812,   1.9748e-11
  15.05812,   15.05934,   2.2838e-11
  15.05934,   15.06055,   2.5255e-11
  15.06055,   15.06176,   2.1855e-11
  15.06176,   15.06298,   1.9482e-11
  15.06298,   15.06419,   1.9184e-11
  15.06419,   15.06540,   1.9179e-11
  15.06540,   15.06662,   1.9383e-11
  15.06662,   15.06783,   2.3197e-11
  15.06783,   15.06904,   3.9476e-11
  15.06904,   15.07026,   4.7229e-11
  15.07026,   15.07147,   3.1436e-11
  15.07147,   15.07268,   2.1595e-11
  15.07268,   15.07390,   1.9427e-11
  15.07390,   15.07511,   1.9198e-11
  15.07511,   15.07633,   1.9193e-11
  15.07633,   15.07754,   1.9212e-11
  15.07754,   15.07875,   1.9284e-11
  15.07875,   15.07997,   1.9313e-11
  15.07997,   15.08118,   1.9240e-11
  15.08118,   15.08240,   1.9205e-11
  15.08240,   15.08361,   1.9203e-11
  15.08361,   15.08483,   1.9205e-11
  15.08483,   15.08604,   1.9210e-11
  15.08604,   15.08726,   1.9448e-11
  15.08726,   15.08847,   2.3185e-11
  15.08847,   15.08969,   3.6171e-11
  15.08969,   15.09090,   3.8361e-11
  15.09090,   15.09212,   2.4952e-11
  15.09212,   15.09333,   1.9662e-11
  15.09333,   15.09455,   1.9228e-11
  15.09455,   15.09577,   1.9221e-11
  15.09577,   15.09698,   1.9223e-11
  15.09698,   15.09820,   1.9229e-11
  15.09820,   15.09941,   1.9264e-11
  15.09941,   15.10063,   1.9306e-11
  15.10063,   15.10185,   1.9271e-11
  15.10185,   15.10306,   1.9235e-11
  15.10306,   15.10428,   1.9231e-11
  15.10428,   15.10550,   1.9232e-11
  15.10550,   15.10671,   1.9235e-11
  15.10671,   15.10793,   1.9314e-11
  15.10793,   15.10915,   2.0011e-11
  15.10915,   15.11036,   2.1212e-11
  15.11036,   15.11158,   2.0596e-11
  15.11158,   15.11280,   1.9955e-11
  15.11280,   15.11401,   2.9593e-11
  15.11401,   15.11523,   7.8965e-11
  15.11523,   15.11645,   1.1336e-10
  15.11645,   15.11767,   6.2441e-11
  15.11767,   15.11888,   2.5554e-11
  15.11888,   15.12010,   1.9563e-11
  15.12010,   15.12132,   1.9254e-11
  15.12132,   15.12254,   1.9251e-11
  15.12254,   15.12375,   1.9252e-11
  15.12375,   15.12497,   1.9254e-11
  15.12497,   15.12619,   1.9255e-11
  15.12619,   15.12741,   1.9256e-11
  15.12741,   15.12863,   1.9258e-11
  15.12863,   15.12985,   1.9259e-11
  15.12985,   15.13106,   1.9261e-11
  15.13106,   15.13228,   1.9262e-11
  15.13228,   15.13350,   1.9264e-11
  15.13350,   15.13472,   1.9265e-11
  15.13472,   15.13594,   1.9267e-11
  15.13594,   15.13716,   1.9268e-11
  15.13716,   15.13838,   1.9270e-11
  15.13838,   15.13960,   1.9271e-11
  15.13960,   15.14082,   1.9273e-11
  15.14082,   15.14204,   1.9274e-11
  15.14204,   15.14326,   1.9276e-11
  15.14326,   15.14448,   1.9278e-11
  15.14448,   15.14570,   1.9291e-11
  15.14570,   15.14692,   1.9440e-11
  15.14692,   15.14814,   1.9813e-11
  15.14814,   15.14936,   1.9753e-11
  15.14936,   15.15058,   1.9395e-11
  15.15058,   15.15180,   1.9294e-11
  15.15180,   15.15302,   1.9293e-11
  15.15302,   15.15424,   1.9332e-11
  15.15424,   15.15546,   2.0756e-11
  15.15546,   15.15668,   3.4548e-11
  15.15668,   15.15790,   6.0865e-11
  15.15790,   15.15912,   4.9611e-11
  15.15912,   15.16034,   2.5480e-11
  15.16034,   15.16156,   1.9813e-11
  15.16156,   15.16278,   1.9368e-11
  15.16278,   15.16400,   1.9490e-11
  15.16400,   15.16522,   2.0315e-11
  15.16522,   15.16645,   2.0999e-11
  15.16645,   15.16767,   2.0286e-11
  15.16767,   15.16889,   1.9994e-11
  15.16889,   15.17011,   2.0812e-11
  15.17011,   15.17133,   2.8472e-11
  15.17133,   15.17255,   6.5471e-11
  15.17255,   15.17378,   1.7536e-10
  15.17378,   15.17500,   3.7147e-10
  15.17500,   15.17622,   5.4647e-10
  15.17622,   15.17744,   5.3756e-10
  15.17744,   15.17867,   3.5418e-10
  15.17867,   15.17989,   1.6300e-10
  15.17989,   15.18111,   6.0627e-11
  15.18111,   15.18233,   3.1355e-11
  15.18233,   15.18356,   4.8988e-11
  15.18356,   15.18478,   7.1050e-11
  15.18478,   15.18600,   4.4091e-11
  15.18600,   15.18723,   2.2512e-11
  15.18723,   15.18845,   2.2135e-11
  15.18845,   15.18967,   4.4389e-11
  15.18967,   15.19090,   8.0349e-11
  15.19090,   15.19212,   5.9017e-11
  15.19212,   15.19334,   2.6781e-11
  15.19334,   15.19457,   2.9146e-11
  15.19457,   15.19579,   5.5624e-11
  15.19579,   15.19701,   5.6036e-11
  15.19701,   15.19824,   2.9216e-11
  15.19824,   15.19946,   2.0059e-11
  15.19946,   15.20069,   1.9367e-11
  15.20069,   15.20191,   1.9351e-11
  15.20191,   15.20313,   1.9352e-11
  15.20313,   15.20436,   1.9356e-11
  15.20436,   15.20558,   1.9524e-11
  15.20558,   15.20681,   2.2351e-11
  15.20681,   15.20803,   3.2929e-11
  15.20803,   15.20926,   3.5623e-11
  15.20926,   15.21048,   2.4536e-11
  15.21048,   15.21171,   1.9824e-11
  15.21171,   15.21293,   2.0288e-11
  15.21293,   15.21416,   2.5613e-11
